Cruise,Station,Year,Month,Day,Longitude,Latitude,Depth,Temperature,Salinity,Nitrate
NOW98,43,1998,4,17,284.014,77.343,301,-0.81,33.89,NA
NOW98,44,1998,4,17,283.994,77.354,1,-1.82,32.95,9.86
NOW98,44,1998,4,17,283.994,77.354,2,-1.82,32.96,9.91
NOW98,44,1998,4,17,283.994,77.354,5,-1.82,32.975,10.12
NOW98,44,1998,4,17,283.994,77.354,10,-1.82,32.98,9.54
NOW98,44,1998,4,17,283.994,77.354,20,-1.82,32.98,9.72
NOW98,44,1998,4,17,283.994,77.354,55,-1.82,32.97,9.66
NOW98,44,1998,4,17,283.994,77.354,95,-1.82,32.97,9.61
NOW98,44,1998,4,17,283.994,77.354,151,-1.62,33.17,11.15
NOW98,44,1998,4,17,283.994,77.354,152,-1.62,33.17,11.16
NOW98,44,1998,4,17,283.994,77.354,199,-1.69,33.49,10.83
NOW98,44,1998,4,17,283.994,77.354,200,-1.69,33.49,NA
NOW98,44,1998,4,17,283.994,77.354,299,-0.75,33.91,NA
NOW98,44,1998,4,17,283.994,77.354,300,-0.75,33.91,14.15
NOW98,44,1998,4,17,283.994,77.354,399,-0.265,34.15,14.36
NOW98,44,1998,4,17,283.994,77.354,499,-0.41,34.21,14.42
NOW98,44,1998,4,17,283.994,77.354,527,-0.41,34.21,13.97
NOW98,45,1998,4,17,283.517,77.342,2,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,5,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,9,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,20,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,55,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,56,-1.8,32.98,NA
NOW98,45,1998,4,17,283.517,77.342,99,-1.8,33.01,NA
NOW98,45,1998,4,17,283.517,77.342,100,-1.8,33.01,NA
NOW98,45,1998,4,17,283.517,77.342,198,-1.615,33.515,NA
NOW98,45,1998,4,17,283.517,77.342,421,-0.38,34.2,NA
NOW98,46,1998,4,17,283.518,77.342,50,-1.8,32.97923077,NA
NOW98,47,1998,4,18,283.518,77.342,2,-1.68,32.99,NA
NOW98,47,1998,4,18,283.518,77.342,6,-1.7,32.965,NA
NOW98,47,1998,4,18,283.518,77.342,20,-1.81,32.98,NA
NOW98,47,1998,4,18,283.518,77.342,21,-1.81,32.98,NA
NOW98,47,1998,4,18,283.518,77.342,55,-1.8,32.98714286,NA
NOW98,47,1998,4,18,283.518,77.342,94,-1.8,33.01,NA
NOW98,47,1998,4,18,283.518,77.342,99,-1.8,33.01,NA
NOW98,47,1998,4,18,283.518,77.342,199,-1.72,33.51,NA
NOW98,47,1998,4,18,283.518,77.342,219,-1.72,33.56,NA
NOW98,47,1998,4,18,283.518,77.342,300,-0.41,33.89,NA
NOW98,48,1998,4,18,283.518,77.342,2,-1.68,32.99,9.92
NOW98,48,1998,4,18,283.518,77.342,5,-1.73,32.99,9.55
NOW98,48,1998,4,18,283.518,77.342,10,-1.81,32.99,9.42
NOW98,48,1998,4,18,283.518,77.342,20,-1.81,32.99,9.35
NOW98,48,1998,4,18,283.518,77.342,55,-1.81,32.99,9.76
NOW98,48,1998,4,18,283.518,77.342,94,-1.8,33.01,10.34
NOW98,48,1998,4,18,283.518,77.342,149,-1.75,33.06,11
NOW98,48,1998,4,18,283.518,77.342,199,-1.65,33.53,11.38
NOW98,48,1998,4,18,283.518,77.342,300,-0.5,33.95,14.24
NOW98,48,1998,4,18,283.518,77.342,350,-0.41,34.11,14.72
NOW98,48,1998,4,18,283.518,77.342,417,-0.38,34.2,14.07
NOW98,49,1998,4,18,283.518,77.342,99,-1.81,32.99,NA
NOW98,49,1998,4,18,283.518,77.342,149,-1.705,33.115,NA
NOW98,49,1998,4,18,283.518,77.342,199,-1.6,33.54,NA
NOW98,49,1998,4,18,283.518,77.342,299,-0.62,33.97,NA
NOW98,49,1998,4,18,283.518,77.342,300,-0.62,33.97,NA
NOW98,49,1998,4,18,283.518,77.342,400,-0.38,34.19,NA
NOW98,50,1998,4,18,283.518,77.342,2,-1.746666667,32.99333333,10.05
NOW98,50,1998,4,18,283.518,77.342,6,-1.724,32.976,9.98
NOW98,50,1998,4,18,283.518,77.342,10,-1.82,32.99,9.66
NOW98,50,1998,4,18,283.518,77.342,14,-1.82,32.99,10.05
NOW98,50,1998,4,18,283.518,77.342,21,-1.82,32.99,10.01
NOW98,50,1998,4,18,283.518,77.342,55,-1.82,32.99,10.23
NOW98,50,1998,4,18,283.518,77.342,95,-1.81,32.99666667,10.04
NOW98,52,1998,4,18,283.792,76.996,1,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,5,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,6,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,9,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,10,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,21,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,52,-1.81,33.05,NA
NOW98,52,1998,4,18,283.792,76.996,90,-1.79,33.07,NA
NOW98,52,1998,4,18,283.792,76.996,91,-1.79,33.07,NA
NOW98,52,1998,4,18,283.792,76.996,100,-1.78,33.09,NA
NOW98,52,1998,4,18,283.792,76.996,150,-1.715,33.32,NA
NOW98,52,1998,4,18,283.792,76.996,200,-1.43,33.55,NA
NOW98,52,1998,4,18,283.792,76.996,201,-1.43,33.55,NA
NOW98,53,1998,4,18,283.775,76.984,1,-1.81,33.05,9.61
NOW98,53,1998,4,18,283.775,76.984,5,-1.81,33.05,10.11
NOW98,53,1998,4,18,283.775,76.984,6,-1.81,33.05,10.11
NOW98,53,1998,4,18,283.775,76.984,9,-1.8,33.05,10.02
NOW98,53,1998,4,18,283.775,76.984,21,-1.81,33.05,10.01
NOW98,53,1998,4,18,283.775,76.984,52,-1.8,33.05,9.74
NOW98,53,1998,4,18,283.775,76.984,91,-1.78,33.09,NA
NOW98,53,1998,4,18,283.775,76.984,92,-1.78,33.09,10.55
NOW98,53,1998,4,18,283.775,76.984,100,-1.78,33.1,10.53
NOW98,53,1998,4,18,283.775,76.984,150,-1.75,33.19,10.57
NOW98,53,1998,4,18,283.775,76.984,193,-1.4,33.505,11.735
NOW98,54,1998,4,19,283.179,77.006,163,-1.39,33.46,NA
NOW98,54,1998,4,19,283.179,77.006,164,-1.39,33.465,NA
NOW98,55,1998,4,19,284.948,76.992,2,-1.79,33.27,10.84
NOW98,55,1998,4,19,284.948,76.992,6,-1.79,33.27,10.65
NOW98,55,1998,4,19,284.948,76.992,10,-1.78,33.27,10.22
NOW98,55,1998,4,19,284.948,76.992,15,-1.78,33.27,10.86
NOW98,55,1998,4,19,284.948,76.992,21,-1.7725,33.27,10.66
NOW98,55,1998,4,19,284.948,76.992,52,-1.816666667,33.32666667,10.96
NOW98,55,1998,4,19,284.948,76.992,91,-1.71,33.43,11.66
NOW98,56,1998,4,19,284.955,76.985,1,-1.78,33.27,NA
NOW98,56,1998,4,19,284.955,76.985,6,-1.773333333,33.26666667,NA
NOW98,56,1998,4,19,284.955,76.985,9,-1.78,33.27,NA
NOW98,56,1998,4,19,284.955,76.985,22,-1.766666667,33.28,NA
NOW98,56,1998,4,19,284.955,76.985,53,-1.73,33.3,NA
NOW98,56,1998,4,19,284.955,76.985,99,-1.68,33.46,NA
NOW98,56,1998,4,19,284.955,76.985,149,-1.59,33.59,NA
NOW98,56,1998,4,19,284.955,76.985,200,-1.156666667,33.79333333,NA
NOW98,56,1998,4,19,284.955,76.985,300,-0.175,34.06,NA
NOW98,56,1998,4,19,284.955,76.985,530,-0.4,34.21,NA
NOW98,57,1998,4,19,284.968,77.005,1,-1.73,33.36,NA
NOW98,57,1998,4,19,284.968,77.005,2,-1.73,33.36,NA
NOW98,57,1998,4,19,284.968,77.005,5,-1.79,33.36,NA
NOW98,57,1998,4,19,284.968,77.005,21,-1.81,33.36,NA
NOW98,57,1998,4,19,284.968,77.005,53,-1.787142857,33.38,NA
NOW98,57,1998,4,19,284.968,77.005,90,-1.73,33.43,NA
NOW98,57,1998,4,19,284.968,77.005,101,-1.69,33.49,NA
NOW98,57,1998,4,19,284.968,77.005,201,-0.85,33.84,NA
NOW98,57,1998,4,19,284.968,77.005,301,-0.36,34.05,NA
NOW98,57,1998,4,19,284.968,77.005,400,-0.39,34.15,NA
NOW98,58,1998,4,19,284.975,77.002,1,-1.81,33.35,NA
NOW98,58,1998,4,19,284.975,77.002,2,-1.81,33.36,11.08
NOW98,58,1998,4,19,284.975,77.002,5,-1.81,33.36,11.17
NOW98,58,1998,4,19,284.975,77.002,9,-1.81,33.36,11.14
NOW98,58,1998,4,19,284.975,77.002,21,-1.81,33.36,11.08
NOW98,58,1998,4,19,284.975,77.002,22,-1.81,33.36,11.08
NOW98,58,1998,4,19,284.975,77.002,52,-1.81,33.37,11.36
NOW98,58,1998,4,19,284.975,77.002,91,-1.77,33.41,11.26
NOW98,58,1998,4,19,284.975,77.002,101,-1.74,33.43,11.45
NOW98,58,1998,4,19,284.975,77.002,105,-1.73,33.44,11.52
NOW98,58,1998,4,19,284.975,77.002,153,-1.43,33.66,11.92
NOW98,58,1998,4,19,284.975,77.002,157,-1.33,33.68,11.98
NOW98,58,1998,4,19,284.975,77.002,204,-0.84,33.82,13.68
NOW98,58,1998,4,19,284.975,77.002,205,-0.87,33.83,13.71
NOW98,58,1998,4,19,284.975,77.002,299,-0.3,34.055,14.62
NOW98,58,1998,4,19,284.975,77.002,400,-0.47,34.16,14.29
NOW98,58,1998,4,19,284.975,77.002,537,-0.29,34.22,14.11
NOW98,59,1998,4,19,282.832,77.008,1,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,2,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,5,-1.796666667,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,9,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,13,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,21,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,52,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,53,-1.8,33.01,NA
NOW98,59,1998,4,19,282.832,77.008,91,-1.795,33.02,NA
NOW98,59,1998,4,19,282.832,77.008,99,-1.79,33.025,NA
NOW98,59,1998,4,19,282.832,77.008,149,-1.515,33.35,NA
NOW98,59,1998,4,19,282.832,77.008,200,-1.23,33.57,NA
NOW98,59,1998,4,19,282.832,77.008,291,-1.095,33.69,NA
NOW98,60,1998,4,19,282.826,76.99,2,-1.705,33.025,9.33
NOW98,60,1998,4,19,282.826,76.99,6,-1.74,33.03,9.52
NOW98,60,1998,4,19,282.826,76.99,10,-1.8,33.03,9.73
NOW98,60,1998,4,19,282.826,76.99,14,-1.79,33.03,9.81
NOW98,60,1998,4,19,282.826,76.99,22,-1.79,33.03,9.77
NOW98,60,1998,4,19,282.826,76.99,53,-1.79,33.04,9.9
NOW98,60,1998,4,19,282.826,76.99,90,-1.8,33.05,9.89
NOW98,60,1998,4,19,282.826,76.99,101,-1.8,33.05,9.8
NOW98,60,1998,4,19,282.826,76.99,150,-1.53,33.32,11.09
NOW98,60,1998,4,19,282.826,76.99,200,-1.26,33.55,12.09
NOW98,60,1998,4,19,282.826,76.99,303,-1.1,33.69,12.95
NOW98,63,1998,4,20,282.979,76.343,2,-1.72,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,6,-1.76,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,10,-1.8,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,22,-1.8,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,52,-1.8,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,53,-1.8,33.05,NA
NOW98,63,1998,4,20,282.979,76.343,91,-1.725,33.135,NA
NOW98,63,1998,4,20,282.979,76.343,99,-1.67,33.24,NA
NOW98,63,1998,4,20,282.979,76.343,150,-1.61,33.49,NA
NOW98,63,1998,4,20,282.979,76.343,200,-1.44,33.6,NA
NOW98,63,1998,4,20,282.979,76.343,285,-0.62,33.84,NA
NOW98,64,1998,4,20,282.971,76.327,1,-1.75,33.045,9.9
NOW98,64,1998,4,20,282.971,76.327,5,-1.78,33.04,9.31
NOW98,64,1998,4,20,282.971,76.327,10,-1.79,33.04,9.24
NOW98,64,1998,4,20,282.971,76.327,22,-1.79,33.04,10
NOW98,64,1998,4,20,282.971,76.327,53,-1.79,33.04,9.55
NOW98,64,1998,4,20,282.971,76.327,90,-1.77,33.06,9.62
NOW98,64,1998,4,20,282.971,76.327,149,-1.61,33.46,10.63
NOW98,64,1998,4,20,282.971,76.327,200,-1.455,33.615,11.52
NOW98,64,1998,4,20,282.971,76.327,285,-0.6,33.845,13.48
NOW98,66,1998,4,20,284.115,76.329,1,-1.79,33.18,NA
NOW98,66,1998,4,20,284.115,76.329,5,-1.79,33.1875,NA
NOW98,66,1998,4,20,284.115,76.329,9,-1.785,33.18,NA
NOW98,66,1998,4,20,284.115,76.329,21,-1.81,33.19,NA
NOW98,66,1998,4,20,284.115,76.329,22,-1.81,33.2,NA
NOW98,66,1998,4,20,284.115,76.329,52,-1.8,33.25,NA
NOW98,66,1998,4,20,284.115,76.329,90,-1.7,33.415,NA
NOW98,66,1998,4,20,284.115,76.329,99,-1.69,33.48,NA
NOW98,66,1998,4,20,284.115,76.329,149,-1.54,33.62,NA
NOW98,66,1998,4,20,284.115,76.329,150,-1.57,33.62,NA
NOW98,66,1998,4,20,284.115,76.329,199,-0.805,33.79,NA
NOW98,66,1998,4,20,284.115,76.329,320,-0.25,34.08,NA
NOW98,67,1998,4,20,284.115,76.329,1,-1.785,33.175,9.81
NOW98,67,1998,4,20,284.115,76.329,6,-1.79,33.18,9.65
NOW98,67,1998,4,20,284.115,76.329,9,-1.79,33.18,9.99
NOW98,67,1998,4,20,284.115,76.329,22,-1.81,33.19,9.83
NOW98,67,1998,4,20,284.115,76.329,53,-1.8,33.26,10.05
NOW98,67,1998,4,20,284.115,76.329,89,-1.7,33.44,10.45
NOW98,67,1998,4,20,284.115,76.329,149,-1.62,33.61,10.64
NOW98,67,1998,4,20,284.115,76.329,200,-0.99,33.77,12.8
NOW98,67,1998,4,20,284.115,76.329,326,-0.25,34.11,14.4
NOW98,68,1998,4,20,284.699,76.296,384,-0.27,34.16,NA
NOW98,69,1998,4,21,282.581,76.372,2,-1.79,33.05,8.86
NOW98,69,1998,4,21,282.581,76.372,6,-1.798,33.05,8.66
NOW98,69,1998,4,21,282.581,76.372,10,-1.8,33.05,8.76
NOW98,69,1998,4,21,282.581,76.372,14,-1.793333333,33.05,8.72
NOW98,69,1998,4,21,282.581,76.372,22,-1.8,33.05,8.82
NOW98,69,1998,4,21,282.581,76.372,52,-1.8,33.05,NA
NOW98,69,1998,4,21,282.581,76.372,53,-1.795,33.05,8.65
NOW98,69,1998,4,21,282.581,76.372,91,-1.79,33.05,8.82
NOW98,70,1998,4,21,282.614,76.383,1,-1.773333333,33.05,NA
NOW98,70,1998,4,21,282.614,76.383,6,-1.68,33.04,NA
NOW98,70,1998,4,21,282.614,76.383,10,-1.79,33.05,NA
NOW98,70,1998,4,21,282.614,76.383,22,-1.79,33.05,NA
NOW98,70,1998,4,21,282.614,76.383,53,-1.79,33.05,NA
NOW98,70,1998,4,21,282.614,76.383,100,-1.69,33.115,NA
NOW98,70,1998,4,21,282.614,76.383,150,-1.57,33.39,NA
NOW98,70,1998,4,21,282.614,76.383,200,-1.63,33.54,NA
NOW98,70,1998,4,21,282.614,76.383,300,-0.58,33.85,NA
NOW98,70,1998,4,21,282.614,76.383,350,-0.55,33.87,NA
NOW98,71,1998,4,21,282.593,76.381,1,-1.78,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,5,-1.79,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,6,-1.79,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,22,-1.79,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,53,-1.79,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,90,-1.78,33.05,NA
NOW98,71,1998,4,21,282.593,76.381,100,-1.77,33.06,NA
NOW98,71,1998,4,21,282.593,76.381,200,-1.606666667,33.55,NA
NOW98,71,1998,4,21,282.593,76.381,301,-0.63,33.83,NA
NOW98,72,1998,4,21,282.592,76.366,48,-1.79,33.04,NA
NOW98,72,1998,4,21,282.592,76.366,49,-1.79,33.04833333,NA
NOW98,72,1998,4,21,282.592,76.366,50,-1.79,33.048,NA
NOW98,73,1998,4,21,282.591,76.357,2,-1.61,33.06,8.93
NOW98,73,1998,4,21,282.591,76.357,6,-1.725,33.05,9.045
NOW98,73,1998,4,21,282.591,76.357,10,-1.78,33.05,8.79
NOW98,73,1998,4,21,282.591,76.357,21,-1.79,33.05,8.98
NOW98,73,1998,4,21,282.591,76.357,52,-1.78,33.05,8.84
NOW98,73,1998,4,21,282.591,76.357,90,-1.78,33.05,NA
NOW98,73,1998,4,21,282.591,76.357,91,-1.77,33.07,9.17
NOW98,73,1998,4,21,282.591,76.357,150,-1.51,33.39,11.06
NOW98,73,1998,4,21,282.591,76.357,200,-1.64,33.53,10.74
NOW98,73,1998,4,21,282.591,76.357,300,-0.6,33.84,13.98
NOW98,73,1998,4,21,282.591,76.357,395,-0.51,33.89,14
NOW98,77,1998,4,22,285.669,76.052,30,-1.78,33.37,NA
NOW98,77,1998,4,22,285.669,76.052,99,-1.73,33.63,NA
NOW98,77,1998,4,22,285.669,76.052,199,-0.18,34.02,NA
NOW98,78,1998,4,22,285.301,76.336,1,-1.77,33.27,NA
NOW98,78,1998,4,22,285.301,76.336,8,-1.746666667,33.26333333,NA
NOW98,78,1998,4,22,285.301,76.336,13,-1.77,33.26,NA
NOW98,78,1998,4,22,285.301,76.336,14,-1.79,33.27,NA
NOW98,78,1998,4,22,285.301,76.336,25,-1.79,33.272,NA
NOW98,78,1998,4,22,285.301,76.336,26,-1.78,33.29,NA
NOW98,78,1998,4,22,285.301,76.336,52,-1.73,33.43,NA
NOW98,78,1998,4,22,285.301,76.336,53,-1.73,33.43,NA
NOW98,78,1998,4,22,285.301,76.336,78,-1.72,33.54,NA
NOW98,78,1998,4,22,285.301,76.336,79,-1.72,33.54,NA
NOW98,78,1998,4,22,285.301,76.336,99,-1.68,33.59,NA
NOW98,78,1998,4,22,285.301,76.336,199,-1.71,33.68,NA
NOW98,78,1998,4,22,285.301,76.336,200,-1.68,33.67,NA
NOW98,79,1998,4,23,285.301,76.336,9,-1.79,33.27,NA
NOW98,79,1998,4,23,285.301,76.336,26,-1.795,33.27,NA
NOW98,79,1998,4,23,285.301,76.336,52,-1.73,33.43,NA
NOW98,79,1998,4,23,285.301,76.336,100,-1.72,33.59,NA
NOW98,79,1998,4,23,285.301,76.336,199,-1.75,33.67,NA
NOW98,79,1998,4,23,285.301,76.336,349,-0.153333333,34.135,NA
NOW98,79,1998,4,23,285.301,76.336,350,-0.14,34.14,NA
NOW98,80,1998,4,23,285.301,76.336,461,-0.2,34.22,NA
NOW98,80,1998,4,23,285.301,76.336,462,-0.18,34.22,NA
NOW98,81,1998,4,23,285.302,76.329,2,-1.8,33.22,NA
NOW98,81,1998,4,23,285.302,76.329,9,-1.79,33.22,NA
NOW98,81,1998,4,23,285.302,76.329,26,-1.79,33.27333333,NA
NOW98,81,1998,4,23,285.302,76.329,53,-1.75,33.42,NA
NOW98,81,1998,4,23,285.302,76.329,79,-1.72,33.53,NA
NOW98,81,1998,4,23,285.302,76.329,101,-1.7,33.58,NA
NOW98,82,1998,4,23,285.328,76.32,2,-1.786666667,33.20666667,10.30333333
NOW98,82,1998,4,23,285.328,76.32,8,-1.79,33.21,10.03
NOW98,82,1998,4,23,285.328,76.32,9,-1.79,33.21,10.03
NOW98,82,1998,4,23,285.328,76.32,14,-1.79,33.21,10.17
NOW98,82,1998,4,23,285.328,76.32,18,-1.78,33.22,10.29
NOW98,82,1998,4,23,285.328,76.32,26,-1.738,33.274,10.62
NOW98,82,1998,4,23,285.328,76.32,53,-1.733333333,33.40333333,10.79
NOW98,82,1998,4,23,285.328,76.32,79,-1.72,33.49,10.89
NOW98,83,1998,4,23,285.331,76.321,9,-1.79,33.2,NA
NOW98,83,1998,4,23,285.331,76.321,25,-1.77,33.24,NA
NOW98,83,1998,4,23,285.331,76.321,52,-1.74,33.41,NA
NOW98,83,1998,4,23,285.331,76.321,100,-1.6525,33.555,NA
NOW98,83,1998,4,23,285.331,76.321,150,-1.68,33.64,NA
NOW98,83,1998,4,23,285.331,76.321,200,-1.11,33.735,NA
NOW98,83,1998,4,23,285.331,76.321,299,-0.21,34.08,NA
NOW98,83,1998,4,23,285.331,76.321,400,-0.25,34.19,NA
NOW98,83,1998,4,23,285.331,76.321,450,-0.2,34.22,NA
NOW98,84,1998,4,23,285.318,76.32,25,-1.7895,33.208,NA
NOW98,84,1998,4,23,285.318,76.32,200,-1.16,33.71,NA
NOW98,85,1998,4,23,285.314,76.319,1,-1.79,33.2,NA
NOW98,85,1998,4,23,285.314,76.319,2,-1.78,33.2,9.85
NOW98,85,1998,4,23,285.314,76.319,9,-1.77,33.21,9.76
NOW98,85,1998,4,23,285.314,76.319,13,-1.79,33.205,9.93
NOW98,85,1998,4,23,285.314,76.319,26,-1.74,33.29,10.76
NOW98,85,1998,4,23,285.314,76.319,52,-1.73,33.43,10.27
NOW98,85,1998,4,23,285.314,76.319,79,-1.735,33.51,9.99
NOW98,85,1998,4,23,285.314,76.319,100,-1.65,33.55,10.25
NOW98,85,1998,4,23,285.314,76.319,200,-1.11,33.73,12.69
NOW98,85,1998,4,23,285.314,76.319,300,-0.205,34.075,14.62
NOW98,85,1998,4,23,285.314,76.319,399,-0.25,34.2,14.38
NOW98,85,1998,4,23,285.314,76.319,452,-0.1,34.24,14.95
NOW98,86,1998,4,24,285.426,76.243,3,-1.71,33.25,NA
NOW98,86,1998,4,24,285.426,76.243,20,-1.78,33.265,NA
NOW98,86,1998,4,24,285.426,76.243,52,-1.79,33.35,NA
NOW98,86,1998,4,24,285.426,76.243,150,-1.24,33.68,NA
NOW98,87,1998,4,26,284.518,77.832,2,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,3,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,6,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,7,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,10,-1.785,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,14,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,15,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,22,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,23,-1.78,32.86,NA
NOW98,87,1998,4,26,284.518,77.832,56,-1.76,32.88,NA
NOW98,87,1998,4,26,284.518,77.832,57,-1.76,32.88,NA
NOW98,87,1998,4,26,284.518,77.832,94,-1.755,32.98,NA
NOW98,87,1998,4,26,284.518,77.832,199,-1.1,33.59,NA
NOW98,87,1998,4,26,284.518,77.832,200,-1.09,33.6,NA
NOW98,87,1998,4,26,284.518,77.832,300,-0.69,33.97,NA
NOW98,87,1998,4,26,284.518,77.832,579,-0.36,34.25,NA
NOW98,88,1998,4,26,284.518,77.832,2,-1.78,32.86,10.26
NOW98,88,1998,4,26,284.518,77.832,6,-1.78,32.86,10.39
NOW98,88,1998,4,26,284.518,77.832,10,-1.78,32.86,10.17
NOW98,88,1998,4,26,284.518,77.832,23,-1.78,32.86,10.67
NOW98,88,1998,4,26,284.518,77.832,56,-1.76,32.89,11.12
NOW98,88,1998,4,26,284.518,77.832,95,-1.69,33.02,11.22
NOW98,88,1998,4,26,284.518,77.832,149,-1.68,33.29,10.81
NOW98,88,1998,4,26,284.518,77.832,200,-1.02,33.69,13.73
NOW98,88,1998,4,26,284.518,77.832,300,-0.71,33.97,13.82
NOW98,88,1998,4,26,284.518,77.832,400,-0.53,34.11,13.96
NOW98,88,1998,4,26,284.518,77.832,500,-0.43,34.19,14.02
NOW98,88,1998,4,26,284.518,77.832,576,-0.36,34.24,14.66
NOW98,90,1998,4,26,285.553,77.827,1,-1.79,32.68,NA
NOW98,90,1998,4,26,285.553,77.827,8,-1.785,32.68,NA
NOW98,90,1998,4,26,285.553,77.827,15,-1.78,32.68,NA
NOW98,90,1998,4,26,285.553,77.827,23,-1.78,32.68,NA
NOW98,90,1998,4,26,285.553,77.827,57,-1.76,32.74,NA
NOW98,90,1998,4,26,285.553,77.827,93,-1.56,33.11,NA
NOW98,90,1998,4,26,285.553,77.827,94,-1.57,33.12,NA
NOW98,90,1998,4,26,285.553,77.827,148,-1.17,33.5,NA
NOW98,90,1998,4,26,285.553,77.827,152,-1.16,33.51,NA
NOW98,90,1998,4,26,285.553,77.827,203,-1.03,33.66,NA
NOW98,90,1998,4,26,285.553,77.827,208,-1.03,33.67,NA
NOW98,90,1998,4,26,285.553,77.827,301,-0.58,34.02,NA
NOW98,90,1998,4,26,285.553,77.827,304,-0.57,34.03,NA
NOW98,90,1998,4,26,285.553,77.827,402,-0.48,34.16,NA
NOW98,90,1998,4,26,285.553,77.827,405,-0.48,34.16,NA
NOW98,90,1998,4,26,285.553,77.827,692,-0.36,34.26,NA
NOW98,91,1998,4,26,285.556,77.825,1,-1.75,32.68,11.14
NOW98,91,1998,4,26,285.556,77.825,7,-1.78,32.69,11.47
NOW98,91,1998,4,26,285.556,77.825,9,-1.78,32.69,11.18
NOW98,91,1998,4,26,285.556,77.825,23,-1.78,32.7,11.08
NOW98,91,1998,4,26,285.556,77.825,57,-1.76,32.76,11.12
NOW98,91,1998,4,26,285.556,77.825,95,-1.58,32.97,12.43
NOW98,91,1998,4,26,285.556,77.825,150,-1.2,33.46,NA
NOW98,91,1998,4,26,285.556,77.825,200,-1.07,33.62,NA
NOW98,91,1998,4,26,285.556,77.825,300,-0.64,33.98,13.93
NOW98,91,1998,4,26,285.556,77.825,400,-0.49,34.15,13.84
NOW98,91,1998,4,26,285.556,77.825,500,-0.43,34.2,14.24
NOW98,91,1998,4,26,285.556,77.825,600,-0.39,34.24,13.77
NOW98,91,1998,4,26,285.556,77.825,694,-0.36,34.26,13.91
NOW98,93,1998,4,26,286.925,77.838,2,-1.73,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,8,-1.72,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,11,-1.73,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,15,-1.73,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,16,-1.73,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,22,-1.73,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,23,-1.72,33.5,NA
NOW98,93,1998,4,26,286.925,77.838,45,-1.71,33.51,NA
NOW98,93,1998,4,26,286.925,77.838,68,-1.39,33.55,NA
NOW98,93,1998,4,26,286.925,77.838,69,-1.4,33.55,NA
NOW98,93,1998,4,26,286.925,77.838,100,-1.23,33.65,NA
NOW98,93,1998,4,26,286.925,77.838,130,-0.83,33.72,NA
NOW98,93,1998,4,26,286.925,77.838,158,-0.66,33.755,NA
NOW98,94,1998,4,26,286.957,77.85,2,-1.685,33.49,8.81
NOW98,94,1998,4,26,286.957,77.85,7,-1.72,33.49,8.42
NOW98,94,1998,4,26,286.957,77.85,8,-1.72,33.49,8.43
NOW98,94,1998,4,26,286.957,77.85,11,-1.72,33.5,8.7
NOW98,94,1998,4,26,286.957,77.85,12,-1.72,33.5,8.71
NOW98,94,1998,4,26,286.957,77.85,23,-1.72,33.5,9.025
